ds,yhat,yhat_lower,yhat_upper
2025-05-23,118.54084488106153,65.672602094875,175.13991685005485
2025-05-24,58.47414214400417,6.913666994801712,121.89906645365619
2025-05-25,58.283880351045454,2.2948936319945803,113.86245497481401
2025-05-26,125.1490440374475,62.7583586700691,185.25941303541876
2025-05-27,107.31589733863964,53.939396398640284,167.8821442035351
2025-05-28,98.59282982469901,38.598970058208714,156.66031151660025
2025-05-29,120.16408626158378,60.172039578840035,176.6613601407364
2025-05-30,117.2091799054109,62.04783432128879,173.51466329088254
2025-05-31,57.14247716822081,3.007319124277799,117.06770081577554
2025-06-01,57.512068335349454,-2.574290478871529,117.24474191730832
2025-06-02,123.81737906173242,66.86747332906998,183.63908537102685
2025-06-03,105.98423236285886,53.874125180585835,168.04223335406036
2025-06-04,97.2611648489028,39.37865455123051,158.30171433995469
2025-06-05,119.39227424585485,64.1906144217183,175.15587259831224
2025-06-06,115.87751492964856,54.26915398396013,172.9640162898821
2025-06-07,55.81081219239354,-2.0969917622959313,111.60362463988189
2025-06-08,55.6205503996201,-2.1241858460840297,106.7180757324945
2025-06-09,122.4857140859848,67.47946857211126,177.91455286775178
2025-06-10,104.65256738706996,46.99704364144472,162.09206798834353
2025-06-11,95.92949987314333,39.36297597742459,152.76404208194532
2025-06-12,117.50075631008747,56.71041644499851,177.5267818204224
2025-06-13,115.1057029138405,57.99619971635821,175.6278193137837
2025-06-14,55.039000176654056,0.03064249654825142,114.42495198912445
2025-06-15,54.28888542367594,-1.7835374215791775,110.54280425426282
2025-06-16,121.15404911012811,62.9093812493847,180.00353697444217
2025-06-17,103.88075537128105,43.758086363090186,160.3779796478938
2025-06-18,94.59783489740747,34.9342988666854,150.83816012314205
